,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
655,769,Prevalence and Cost of Colic Cases in Sport Horses in Turkey  .  … Horse-owner decision making and practices in response to equine colic. Veterinary … Surgical treatment of equine colic - a retrospective study of 297 surgeries in Norway 2005–2011. …,Turkey,Geographic_Area,0.4294324604022682,0.1288297432399143,0
656,770,"Risk factors associated with gastrointestinal dysfunction in horses undergoing elective procedures under general anaesthesia  .  … and Lumsden, JH (1976) Clinical evaluation of blood lactate levels in equine colic. Equine … Parry, BW, Anderson, GA and Gay, CC (1983) Prognosis in equine colic: a study of individual …",gastrointestinal dysfunction,Disease_or_Syndrome,0.6001492300899571,0.18004477618132347,0
657,771," Common Diseases of the Equine Alimentary Tract  .  If)) OSSIBL Y NO ONE disease syn-C drome has received so many pages of description in our literature as have the so-called colics of the horse, and surely no one medical term has …",disease,Disease_or_Syndrome,0.5076128581188938,0.15228386348688494,1
658,772," Prospective study of the primary evaluation of 1016 horses with clinical signs of abdominal pain by veterinary practitioners, and the differentiation of critical …  .  … were assessed less frequently (89.4 and 81.4 %, respectively), which probably reflects the greater significance of pain and cardiovascular indices in decision making in equine colic. …",signs of abdominal pain,Sign_or_Symptom,0.620536287346984,0.18616089360146418,0
659,773, Equine colic surgery  .  Equine colic surgery Equine colic surgery …,surgery Equine colic surgery,Therapeutic_or_Preventive_Procedure,0.8966254668793187,0.2689876507524041,1
660,777," Activity of flunixin meglumine and metamizole in a field study on 23 horses with colic  .  … Fischer, AT Jr., Diagnostic and prognostic procedures for equine colic surgery, Vet. Clin. … King, JN, Gerring, EL, Detection of endotoxins in cases of equine colic, Vet. Rec. 1988, 123, 269-…",flunixin meglumine,Organic_Chemical,0.49320026469014844,0.14796008528644986,0
661,778, Combination of tramadol and ketamine anaesthesia as therapy in equine colic management  .  ,anaesthesia,Therapeutic_or_Preventive_Procedure,0.5459960010853195,0.1637988068343754,0
662,779," An overview of Equine Colic: 3, Clinical Management  .  ",Clinical Management,Health_Care_Activity,0.510634112090597,0.15319023971441206,0
663,781, … the squamous and glandular gastric mucosa in sport and leisure horses: 684 horses (2005‐2011)[abstract] In: Proceeding 11th International Equine Colic …  .  ,glandular gastric mucosa,Tissue,0.3761506148105094,0.11284518892721757,0
664,782,"Correlative morphometry and morphology of normal equine intestinal mucosa and comparison after adaptation to extensive large colon resection  .  Light microscopy, morphometry and scanning electron microscopy (SEM) were used to examine the mucosal morphology of seven intestinal specimens (three from the small intestine …",intestinal specimens,Tissue,0.5623995597112168,0.16871987461769022,1
665,783,"Retrospective study of equine cases at the Veterinary Teaching Hospital, Usmanu Danfodiyo University, Sokoto, Nigeria (2001-2015)  .  Abstract Knowledge of common diseases is important for effective disease control and management programme. This retrospective study was designed to identify the common equine …",Veterinary Teaching Hospital,Manufactured_Object,0.5993320756464547,0.1797996298385315,0
666,784,"Colic surgery: Part 2 Post-operative complications  .  As the rate of post-operative survival has increased over the last three decades, complications following exploratory laparotomy for abdominal pain in the horse have become more …",abdominal pain,Sign_or_Symptom,0.652976146503329,0.19589285173508095,1
667,785," Myeloperoxidase assay in plasma and peritoneal fluid of horses with gastrointestinal disease  .  Gastrointestinal disorders, especially strangulating intestinal obstructions, are still a major cause of illness and death in the horse. Circulating lipopolysaccharides may activate both …",Gastrointestinal disorders,Disease_or_Syndrome,0.7412644644976861,0.22237934818586685,1
668,787,Meal-induced gastric relaxation and emptying in horses after ingestion of high-fat versus high-carbohydrate diets  .  Objective —To evaluate the effect of ingestion of a high-carbohydrate versus a high-fat meal on relaxation of the proximal portion of the stomach and subsequent gastric emptying in …,Meal-induced gastric relaxation,Biologic_Function,0.6440016205959407,0.19320049385587978,0
669,788,Anesthetic considerations for emergency equine abdominal surgery  .  The physiologic changes that take place in horses presented for emergency abdominal surgery and the effects of these changes on the horse’s anesthetic management are discussed. …,emergency equine abdominal surgery,Therapeutic_or_Preventive_Procedure,0.7418968943927915,0.2225690771619376,0
670,789," Colic surgery in horses–nurse's role in postoperative care  .  … Nursing the equine colic patient, Vet Pract Today 3(5): 26-30. Rippingale M and Fisk N (2013). Factors causing thrombophlebitis in horses: methods of prevention, Vet Nurse 4(4): 202-…",Vet Nurse,Professional_or_Occupational_Group,0.49094401250586295,0.14728320960426758,3
671,790,"Alterations in microbiota and fermentation products in equine large intestine in response to dietary variation and intestinal disease  .  We aimed to determine the effects of variations in dietary composition on equine gut microbiota and their fermentation products, and proposed that dietary modifications profoundly …",fermentation products,Molecular_Function,0.6458526485093273,0.19375580225196173,0
672,791,"Investigation of the effect of pasture and stable management on large intestinal motility in the horse, measured using transcutaneous ultrasonography  .  … Management regimes have been identified in epidemiological studies as a significant risk factor for equine colic. Stabling has been associated with a significant increase in colic …",intestinal motility,Biologic_Function,0.6422081553114183,0.19266245424914327,0
673,792,"The effects of slow infusion of a low dosage of endotoxin in healthy horses  .  … ENDOTOXIN, a structural component of the cell wall of certain enteric bacteria, has been studied as a major contributing factor in the pathogenesis of equine colic. Much of the evidence …",enteric bacteria,Prokaryote,0.6107930398341113,0.1832379192314538,1
674,794," Survival and the cost of our mistakes  .  … Risk factors and clinical signs associated with cases of equine colic, in Proceedings Am Assoc Equine … Handbook of Equine Colic. Oxford: Butterworth Heinemann, 1999;1-7;116-139. …",clinical,Qualitative_Concept,0.4346262155707231,0.13038786985236517,1
675,795,Resting blood pressure values in various equine clinical cases  .  … Systolic pressure (SP) of equine colic cases was noted to range from hypertensive through to hypotensive m 21 22and the degree of hypotension was inversely associated …,blood pressure values,Clinical_Attribute,0.624483928628317,0.18734518603292366,0
676,796,"Serological response of experimental ponies orally infected with Ehrlichia risticii  .  Ten healthy, mature ponies were orally infected with Ehrlichia risticii using Ehrlichia‐infected P388D1 mouse monocyte tissue culture cells. Seven developed signs of equine ehrlichial …",Ehrlichia‐infected P388D1 mouse monocyte tissue culture cells,Cell,0.7041776469873459,0.21125330249065546,1
677,797," Proceedings of the Equine Colic Research Symposium, September 28-30, 1982, Held at College of Veterinary Medicine, University of Georgia, Athens …  .  ","College of Veterinary Medicine, University of Georgia, Athens …  .",Manufactured_Object,0.7766832006926974,0.23300496946659446,0
678,798,"Equine nutrition: A preliminary investigation of feeding practices in equine veterinary hospitals in the USA  .  Nutrition plays an important role in equine rehabilitation, with contradictory approaches existing on correct nutritional management of patients. The preponderance of information related …",veterinary hospitals,Manufactured_Object,0.6521222311203835,0.19563667711001784,0
679,799, Equine Colic: Abdominal Pain in Horses  .  ,Abdominal Pain,Sign_or_Symptom,0.7839097482157926,0.2351729338096702,0
680,800,Peritoneal fluid analysis for the differentiation of medical and surgical colic in horses  .  … Peritoneal fluid analysis is a useful ancillary diagnostic procedure to help determine the need for surgery in cases of acute equine colic. Of the parameters which can be quickly …,ancillary diagnostic procedure,Diagnostic_Procedure,0.5924170591068981,0.1777251247942311,1
681,801,The use of slaughterhouse-obtained small intestinal tissue as control material in histological studies should be applied with prudence  .  … This study aimed to evaluate the reliability of slaughterhouse-obtained small intestinal tissue as control material in equine colic research where molecular stress responses in small …,small intestinal tissue,Tissue,0.509105263993264,0.15273158526698688,0
682,802, A HYBRID PREDICTION SYSTEM USING ROUGH SETS AND GENETIC ALGORITHM  .  … in classifying the probability of patient’s premature death on equine colic. Keywords: Machine learning; Rough Set; Genetic Algorithm; Veterinary; Equine colic; Hybrid prediction system …,probability,Quantitative_Concept,0.318317514131792,0.09549525803417806,1
683,803,"Epidemiological study of equine colic syndrome in Brazilian rodeo parks in the state of Rio Grande do Norte, Brazil/Estudo epidemiologico da sindrome colica de …  .  … the risk factors associated with equine colic syndrome in animals … Two epidemiological studies related to equine colic … identified as a risk factor for equine colic syndrome in the cross-…",syndrome,Disease_or_Syndrome,0.45440081335304144,0.13632024942279225,0
684,804," Nigatu Aklilu, Zerihun Assefa & Ayele Gizachew  .  ",Zerihun Assefa,Eukaryote,0.7115962671918281,0.213478888640437,0
685,805," Plasma serotonin in horses undergoing surgery for small intestinal colic  .  … The current results on equine colic cases might therefore be due to a colic and/or surgery associated phase of decreased motility. This is, to the authors’ knowledge, the first study that …",decreased,Quantitative_Concept,0.4860156164624749,0.1458046907325001,1
686,806,Protection of yearling ponies against Strongylus vulgaris by foalhood vaccination  .  … THE association of Strongylus vulgaris larval migration and equine colic is well documented … Earlier reviews suggested that this parasite was a major cause of equine colic (90 per cent). …,Strongylus vulgaris larval,Eukaryote,0.6147999832161302,0.18444000229382598,1
687,807," Die anterior enteritis sindroom in die perd  .  … In: Moore JN, White NA, Becht JL (eds) Equine Colic Research Proceedings of the Second Symposium at the University of Georgia Volume 2, Athens, Georgia: 197-199 10. White NA …",University of Georgia Volume 2,Manufactured_Object,0.500925989514977,0.15027780282599623,1
688,808,"Colic in the donkey  .  Donkeys form the backbone of many agricultural societies, providing draft and traction; they help to build cities as they transport bricks from kilns to building sites, and they support those …",donkey,Mammal,0.47139495764579686,0.14141849291320485,0
689,815,Do dental abnormalities predispose horses to colic?  .  Evaluation of dental abnormalities were carried out on a group of 74 polo horses with history of colic (colicky group) and another group of 70 randomly selected polo horses with no …,dental abnormalities,Disease_or_Syndrome,0.3352847204884367,0.10058542014343634,1
690,816," European College of Equine Internal Medicine Consensus Statement—equine gastric ulcer syndrome in adult horses  .  The term Equine Gastric Ulcer Syndrome (EGUS) was first used in 1999 to describe gastric ulceration in the horse. 1 However, as discussed by Merritt, 2 the terminology is commonly …",gastric ulcer syndrome,Disease_or_Syndrome,0.6766961562206408,0.20300885493303905,0
691,820,"The impact of seasonal changes on the equine gut  .  … (2006) Is equine colic seasonal? Novel application of a model based approach. BMC Veterinary Research, 2: 27 Crossref, Google Scholar …",Novel,Qualitative_Concept,0.3062123128858214,0.09186369751608164,1
692,821," Hypodermic Medication in Equine Colic  .  … ALTHOUGH of recent years the usc of various hypodermic productshas been pretty general in the treatment of Equine Colic, the recorded results and opinions of Vete1inarians have …",hypodermic productshas,Medical_Device,0.6419799807545395,0.1925940018793596,1
693,822," Management of the equine colic patient.  .  Management of the equine colic patient. … ""Management of the equine colic patient.""@eng … ""Management of the equine colic patient.""@eng …",Management,Health_Care_Activity,0.3821285888444696,0.11463858120866864,0
694,823," [Analgesics in the treatment of equine colic].[Swedish]  .  [Analgesics in the treatment of equine colic]. [Swedish] … ""[Analgesics in the treatment of equine colic]. [Swedish]""@eng … ""[Analgesics in the treatment of equine colic]. [Swedish]""@eng …",treatment,Therapeutic_or_Preventive_Procedure,0.4165631874405707,0.12496896119799138,0
695,824," On the clinical significance of peritoneal centesis in equine colic  .  On the clinical significance of peritoneal centesis in equine colic … On the clinical significance of peritoneal centesis in equine colic [1990] … ""On the clinical significance of …",peritoneal centesis,Therapeutic_or_Preventive_Procedure,0.5906530573303164,0.17719592424022804,0
696,825," Follow-up coagulation studies in equine colic  .  Follow-up coagulation studies in equine colic … ""Follow-up coagulation studies in equine colic""@eng … ""Follow-up coagulation studies in equine colic""@eng …",Follow-up coagulation studies,Research_Activity,0.5873982321488016,0.17621947664697307,1
697,826, Serum enzyme pattern in equine colic cases and progress check in non surgical patients  .  Serum enzyme pattern in equine colic cases and progress check in non surgical patients … Serum enzyme pattern in equine colic cases and progress check in non surgical patients [1989] …,Serum enzyme pattern,Laboratory_Procedure,0.6310234665347126,0.1893070474827997,0
698,828," Enterolithiasis in horses: analysis of 15 cases treated surgically in Saudi Arabia  .  … The equine colic, which is caused by the presence of enteroliths that are most often found in the small or large colon, is typical for certain geographical regions (dry and hot climate). A …",Enterolithiasis,Eukaryote,0.48500558167689384,0.14550168028478525,0
699,829, EQUINE COLIC  .  EQUINE COLIC … Equine Colic with I’articular Reference to the Ileocaecal Valv~”. I n order to promote discussion and enable Mi.. Hutchins to deal more fully with selected subjects I …,subjects I …,Population_Group,0.19167242098316925,0.05750172857986409,4
700,835, The treatment of equine colic  .  The treatment of equine colic The treatment of equine colic …,treatment,Therapeutic_or_Preventive_Procedure,0.41483226468609385,0.12444968435101411,0
701,836,"Gastrointestinal Parasitology and Anthelmintics  .  Equine species are hosts to numerous gastrointestinal parasites. The most importantly recognized when considering colic are Anoplocephala perfoliata, cyathostomes/cyathostomins, …",gastrointestinal parasites,Eukaryote,0.7527742830953265,0.2258322939023667,1
702,837, The three most common types of equine colic surgery: data collection from Peninsula Equine  .  ,surgery,Therapeutic_or_Preventive_Procedure,0.45753029166901454,0.13725909295489047,0
703,838, Equine Colic Anesthesia: A Clinical Case Involving the New Equine Analgesic and Sedative Agent Detomidine  .  ,Anesthesia,Therapeutic_or_Preventive_Procedure,0.5784617267399795,0.173538524917795,0
704,839,"The effect of low dose heparin therapy on complication and survival rates in horses following exploratory celiotomy  .  A randomised, blind prospective study was performed to evaluate effects of low dose heparin therapy on complication and survival rates in 33 horses following exploratory celiotomy. …",blind prospective study,Research_Activity,0.40321025857543413,0.12096308237927109,1
705,841,Can isoprostanes be used to predict survival in horses with colic?  .  … We believe that oxidative stress is an integral part of the equine colic syndrome independent of its originating pathologic condition potentially reflecting severity and duration of …,syndrome,Disease_or_Syndrome,0.4439457502864428,0.13318373037817857,1
706,842, Current Equine Papers is continuing index of equine papers published in most of the popular scientific journals in the world. The purpose of this index is to …  .  ,world,Population_Group,0.09721116395366722,0.029163350344947544,0
707,843,Reducing error and improving patient safety  .  In addition there have been a number of editorials regarding patient safety in veterinary practice and a group discussion on the use of critical incidence reporting systems in equine …,patient safety,Health_Care_Activity,0.2630104576858588,0.07890314044108662,0
708,844,"Physical and laboratory evaluation of equine colic syndrome in vaquejada parks/Avaliacao fisica e laboratorial da sindrome colica de equinos em parque de …  .  This study was conducted to investigate the etiology of colic syndrome in horses participating in vaquejada events in the state of Rio Grande do Norte (Brazil), as well as to assess the …",syndrome,Disease_or_Syndrome,0.3342848553294541,0.10028546058382225,0
709,845,"Peritoneal fluid analysis in equine post‐partum emergencies admitted to a referral hospital: A retrospective study of 110 cases  .  … Latson, KM, Nieto, JE, Beldomenico, PM and Snyder, JR Evaluation of peritoneal fluid lactate as a marker of intestinal ischaemia in equine colic. Equine Vet. J. …",intestinal ischaemia,Disease_or_Syndrome,0.7111340481674449,0.21334022292761193,1
710,846,"Post operative neutrophilic inflammation in equine small intestine after manipulation and ischaemia  .  … For instance, when jejunum was compressed to empty bowel contents into the caecum (as in many surgical equine colic cases), mechanical dysfunction and inflammatory infiltration …",operative neutrophilic inflammation,Pathologic_Function,0.7810767673701511,0.23432303952220598,0
711,847,Ultrasound of the equine acute abdomen  .  … Ultrasonographic evidence of gastric distention in equine colic patients is most often secondary to primary small intestinal lesions and occasionally large intestine disorders (Fig. 3). …,small intestinal lesions,Disease_or_Syndrome,0.7126973096095723,0.2138092013788857,1
712,848,"Morphological changes in the small intestinal smooth muscle layers of horses suffering from small intestinal strangulation. Is there a basis for predisposition for …  .  … However, morphological changes of the small intestinal smooth muscle in relation to equine colic have not yet been studied. …",small intestinal smooth muscle,Tissue,0.6166768074696161,0.18500304959224523,1
713,849," Nonstrangulating small colon obstruction caused by a submucosal haematoma  .  Compared with other intestinal causes of equine colic, disorders of the small colon are relatively uncommon (White 1990; Edwards 1992). One review of specific intestinal disorders …",disorders of the small colon,Disease_or_Syndrome,0.6953311746855437,0.20859936069465665,1
714,853,"Indirect measurement of blood pressure as a guide to the efficacy of fluid therapy in equine shock: A case report  .  … in the horse is a comparatively recent innovation, s 6 79 The present case report documents the clinical usefulness of indirectly measured blood pressure when monitoring equine colic …",fluid therapy,Therapeutic_or_Preventive_Procedure,0.4738510596711278,0.14215532355008315,0
715,855," Equine colic: causes, diagnosis and treatment  .  Equine colic: causes, diagnosis and treatment … Equine colic: causes, diagnosis and treatment [1983] … ""Equine colic: causes, diagnosis and treatment""@fre …",treatment,Therapeutic_or_Preventive_Procedure,0.3984735118351962,0.11954205830073328,0
716,856,"Investigations of Chronic and Recurrent Colic  .  … Interstitial cells of Cajal (ICC) in equine colic: An immunohistochemical study of horses with obstructive disorders of the small and large intestines. Equine Vet J, 36, 474–479. Granot, N., …",Chronic and Recurrent,Disease_or_Syndrome,0.6051604724465081,0.18154814894802743,0
717,857," Evaluation of in vitro and in vivo equine microbial population shifts in response to colic conditions  .  … Starch overload is commonly considered to be a risk factor for equine colic. Once a colic episode has occurred, a common industry practice is to withhold feed and water. The purpose of …",in vitro,Qualitative_Concept,0.4641698776972557,0.13925096884251284,0
718,858," Surgical treatment of persistent colic in a horse caused by an anomalous vascularized fibrous band  .  … While relatively uncommon (1.1% to 4.6% of all cases of colic), abdominal bands have been reported in a few cases of equine colic (7–11). Usually involving the small intestine, these …",vascularized fibrous band,Tissue,0.5520760088557488,0.16562280923798353,0
719,859,"Therapeutic Management of Impacted Colic-A Clinical Study of Five Horses.  .  Five horses with colic were reported with anorexia, intermittent pawing, rolling on ground, dull/depressed condition and were kept on low quality grass and feedstuff. Clinical …",Impacted Colic-A,Disease_or_Syndrome,0.46809320180022135,0.14042796612017222,0
720,860," Feeding management of horses recovering from colic  .  The energy needs of horses in the early phase of recovery from colic also may be lower because of feed withdrawal, wherein energy losses associated with digestion may be decreased …",decreased,Quantitative_Concept,0.5148881417114184,0.15446644865137046,1
721,861,Caecal impactions managed surgically by typhlotomy in 10 cases (1988–1998)  .  Surgical management of caecal impactions has included several different procedures suggested over the years. Complete bypass of the caecum through an ileocolic or jejunocolic …,typhlotomy,Therapeutic_or_Preventive_Procedure,0.6843304837203651,0.2052991532739646,0
722,862,"Pathological changes caused by Anoplocephala perfoliata in the mucosa/submucosa and in the enteric nervous system of equine ileocecal junction  .  … However, since the 1980s the increasing number of case reports describing a close association between specific causes of equine colic, such as ileal impaction, ileocecal and …",ileocecal junction,Body_Location_or_Region,0.6038098902516275,0.18114297427346304,0
723,863,"Recent advances in equine abdominal surgery  .  Laparoscopy is a minimally invasive procedure that has applications as a diagnostic, therapeutic and prognostic technique. Specialized equipment is necessary to perform equine …",abdominal surgery,Therapeutic_or_Preventive_Procedure,0.7250756131867593,0.21752269259960266,0
724,864,Evaluation of endotoxin activity in blood measured via neutrophil chemiluminescence in healthy horses and horses with colic  .  Objective —To evaluate the performance of a chemiluminescent endotoxin activity assay in horses with colic and healthy horses. Animals —20 horses with colic and systemic …,chemiluminescent endotoxin activity assay,Laboratory_Procedure,0.5235526747970589,0.15706580868035191,1
725,865,"Reperfusion injury in the equine intestine  .  At the cellular level, reperfusion of ischemic tissue results in rapid generation of oxygen-derived free radicals, which overwhelm endogenous protective antioxidants and induce cell …",Reperfusion injury,Injury_or_Poisoning,0.6534997521422294,0.19604993343299296,0
726,869,Outcome and complications following transrectal and transabdominal large intestinal trocarization in equids with colic: 228 cases (2004-2015)  .  OBJECTIVE To describe outcome and complications after large intestinal trocarization in equids with colic and identify factors associated with nonsurvival and clinically relevant …,transabdominal large intestinal trocarization,Diagnostic_Procedure,0.7116784580629508,0.21350354590275358,0
727,870, Equine gastric ulcer syndrome in adult horses  .  Many domesticated horses have gastric ulcers which can be diagnosed and graded during gastroscopy. A distinction should be made between equine squamous gastric disease (ESGD…,gastric ulcer syndrome,Disease_or_Syndrome,0.7518579917879427,0.2255574064992285,0
728,871," Experimental model of tympanic colic (acute abdomen) in chinchillas (Chinchilla lanigera)  .  … can contribute towards our understanding of the effects of similar digestive disorders in the ENS of other mammals, such as chronic constipation and bloat in ruminants or equine colic. …",chronic constipation,Sign_or_Symptom,0.6751469937733272,0.20254410618037752,1
729,873, Treatment of equine colic with neostigmine methylsulfate.  .  Treatment of equine colic with neostigmine methylsulfate. - Abstract - Europe PMC … Treatment of equine colic with neostigmine methylsulfate. …,neostigmine methylsulfate,Organic_Chemical,0.6280798831643867,0.18842397243661166,0
730,874,"Analgesic and sedative effects of detomidine in experimentally designed colic model in donkeys  .  The experiment was designed to evaluate the sedative and analgesic effects of detomidine in experimentally designed colic model in donkeys. In addition, its effects on cortisol, sodium, …",donkeys,Mammal,0.4357024555253657,0.13071074185158774,0
731,875,The effect of core abdominal muscle rehabilitation exercises on return to training and performance in horses after colic surgery  .  We conducted a retrospective cohort study to test the hypothesis that performing 4 weeks of core abdominal rehabilitation exercises (CARE) postoperatively would be safe and …,core abdominal rehabilitation exercises,Therapeutic_or_Preventive_Procedure,0.6303884999230079,0.1891165574917189,1
732,876,"Intra-abdominal pressure screening of horses with colic  .  … In horses, abdominal discomfort is a common cause for referral, and despite the significant number of cases of equine colic worldwide, there are few published reports of compartment …",abdominal discomfort,Sign_or_Symptom,0.6029300781753231,0.18087903064008354,1
733,877,Preparation of the Patient for Abdominal Surgery  .  … Equine colic surgery most often is performed in an emergency setting and in a compromised patient. A longer duration of anesthesia will have negative effects on the clinical outcome; …,negative effects,Pathologic_Function,0.5351275743641953,0.1605382786884764,2
734,878, Ultrastructural changes of the equine colonic mucosa and inflammatory response after ischemia and reperfusion  .  ,inflammatory response,Pathologic_Function,0.6497906154606452,0.19493719238430132,0
735,879,Post-operative management of equine abdominal patients  .  … The increased survival rate of equine colic patients within recent years can be attributed surely to a better understanding of the physiological changes of these patients as well as to the …,survival rate,Quantitative_Concept,0.5115777847679572,0.1534733415288696,1
736,881, EQUINE COLIC-DIAGNOSING AND TREATING ABDOMINAL DISORDERS IN HORSES  .  ,TREATING ABDOMINAL DISORDERS IN HORSES,Disease_or_Syndrome,0.9008115253281818,0.2702434683369647,0
737,882, Equine colic caused by tape worms-5 clinical case reports  .  ,tape worms-5,Medical_Device,0.548172086895709,0.16445163260343318,0
738,883, Some pointers on diagnosis and treatment of equine colic.  .  Some pointers on diagnosis and treatment of equine colic. - Abstract - Europe PMC … Clinical assessment of pentazocine in treatment of equine colic. … [Statistics on equine colic] …,pentazocine,Organic_Chemical,0.5951470366253286,0.17854411808230414,2
739,885," Fourth Equine Colic Research Symposium: September 23-25, 1991, Center for Continuing Education, the University of Georgia  .  ",University of Georgia,Manufactured_Object,0.36086074898899023,0.10825822899849243,0
740,886, Prospective study of equine colic risk foctors  .  CiNii 論文 - Prospective study of equine colic risk foctors … Prospective study of equine colic risk foctors …,CiNii,Organization,0.46850817691955826,0.14055245866092017,1
741,887, Postoperative complications of equine colic surgeries and case report  .  ,complications,Pathologic_Function,0.6834230306209546,0.20502691733332376,0
742,890, Serum amyloid A response post laparotomy in colic horses  .  The acute phase protein serum amyloid A (SAA) has become widely used as a diagnostic aid for the early detection of inflammation. SAA increases by more than 25% in 24 to 38 hours …,acute phase protein serum amyloid A,"Amino_Acid,_Peptide,_or_Protein",0.7018359401295499,0.21055079040540134,1
743,891,Is Serum Amyloid A elevated in horses with equine gastric ulcer syndrome?  .  Serum Amyloid A ( SAA ) is an acute‐phase protein. Increased concentrations are seen in response to inflammatory stimuli. Equine gastric ulcer syndrome ( EGUS ) is a common …,gastric ulcer syndrome,Disease_or_Syndrome,0.7419779014636354,0.22259337928415648,0
744,892, How to use lactate in equine practice  .  … Development of a colic severity score for predicting the outcome of equine colic. Vet Surg … Evaluation of peritoneal fluid lactate as a marher of intestinal ischemia in equine colic. Equine …,intestinal ischemia,Disease_or_Syndrome,0.6280339164608432,0.18841018242500066,2
745,893, Gastric pathology  .  ,Gastric pathology,Pathologic_Function,0.9726884897999247,0.2918065585353278,0
746,894," A Case Report: Colic Due to Jejuno-jejunal Intussusception in A Mare  .  This paper reports the clinical findings, the results of diagnostic imaging, the medical management, and the results of necropsy of a 2 year old Arabian mare suffering from jejuno-jejunal …",Jejuno-jejunal Intussusception,Disease_or_Syndrome,0.388971541873328,0.11669146719890051,0
747,895,Pathogenetic role of EOPs in the intestinal colic of the horse [Endogenous Opioid Peptides]  .  … The high frequency of equine colic is influenced by anatomical structures and physiological traits. Intestinal colic can interfere with reproductive function both in male and in female. …,intestinal,"Body_Part,_Organ,_or_Organ_Component",0.6103649499812506,0.18310949227049236,0
748,896,"A Case Report: Colic Due to Jejuno-jejunal Intussusception in A Mare  .  This paper reports the clinical findings, the results of diagnostic imaging, the medical management, and the results of necropsy of a 2 year old Arabian mare suffering from jejuno-jejunal …",Jejuno-jejunal Intussusception,Disease_or_Syndrome,0.388971541873328,0.11669146719890051,0
749,897,"Medical Management of Colic in the Foal  .  … Detection of endotoxin in cases of equine colic. Vet Rec, 123, 269–271. Laheji, RJ, Sturkenboom, MC, Hassing, R., Dieleman, J., Stricker, BH & Jansen, JB 2004. …",Medical Management,Health_Care_Activity,0.4874339165594705,0.14623018077850625,0
750,898, The impact of postoperative ileus on the economics of equine colic surgery: a five-year retrospective analysis of case records from three veterinary college …  .  The impact of postoperative ileus on the economics of equine colic surgery: a five-year retrospective analysis of case records from three veterinary college hospitals. — University of …,veterinary college hospitals,Manufactured_Object,0.6162765076554345,0.18488295964321882,1
751,899,A retrospective analysis of the data of blood lactate concentrations and composite pain scores in Thai native crossbred ponies and full-sized horses underwent colic …  .  … Development of a colic severity score for predicting the outcome of equine colic. Vet. Surg. … Evaluation of peritoneal fluid lactate as a marker of intestinal ischaemia in equine colic. …,intestinal ischaemia,Disease_or_Syndrome,0.5848811066239119,0.1754643389594997,3
752,902," Evaluation of clinical and laboratory variables as prognostic indicators of gastrointestinal colic in draft horses  .  A total of ninety native breed draft horses of both sexes were examined; from which, seventy five exhibited clinical signs of gastro-intestinal colic (forty seven were females and twenty …",signs of gastro-intestinal,Disease_or_Syndrome,0.3751206089813064,0.11253618716617805,1
753,904,"Blood glucose in horses with acute abdominal disease  .  … This is in agreement with data from other studies of equine colic, in which hyperglycemia … Although there have not been any studies on insulin concentrations in equine colic patients, …",acute abdominal disease,Disease_or_Syndrome,0.6051460613769312,0.18154382562698254,0
754,906,"Endothelin mediated contraction of equine laminar veins  .  Reasons for performing study: Endothelin‐1 (ET‐1) may be a key mediator in the pathogenesis of laminitis, but endothelin‐mediated responses in the venous microcirculation of the …",Endothelin‐1,"Amino_Acid,_Peptide,_or_Protein",0.7553248357311507,0.2265974597235189,1
755,907,Correlation of antigen specific IgG and IgG(T) responses with Anoplocephala perfoliata infection intensity in the horse  .  … Equine colic is the single most important cause of equine … of recognized risk factors for equine colic (Proudman & Edwards 1993); … the role of cestodosis in equine colic. It may also prove …,Anoplocephala perfoliata infection,Disease_or_Syndrome,0.645477306409954,0.19364319961767532,0
756,910,Cardiorespiratory effects of enoximone in anaesthetised colic horses  .  … /or vasopressor support on postoperative survival following equine colic surgery. Vet. Anaesth. … (1983) Mortality rates and associated factors in equine colic operations – A retrospective …,Mortality rates,Quantitative_Concept,0.5573798873639418,0.1672139728536686,4
757,911," New England Equine Medical & Surgical Center  .  Nephrosplenic entrapment, also known as left dorsal displacement, is a type of colic that occurs when the left large colon gets entrapped over the nephrosplenic ligament. The …",nephrosplenic ligament,"Body_Part,_Organ,_or_Organ_Component",0.6764551327080446,0.20293654787638696,1
758,912, EQUINE COLIC WITH PARTICULAR REFERENCE TO IMPACTION OF THE ILEOCAECAL VALVE  .  … cause considerable alarm to owners and the practitioner's ability to efficiently handle these cases will considerably enhance his general professional status.-4 discussion of equine colic …,ILEOCAECAL VALVE,Disease_or_Syndrome,0.43754329790675806,0.13126299458795,0
759,913,Echocardiographic assessment of left ventricular systolic function in colic horses  .  The use of echocardiography to study hemodynamic disturbances in colic horses has not been reported. The aim of this study was to noninvasively assess the effect of colic-related …,hemodynamic disturbances,Pathologic_Function,0.563677881036915,0.16910337103063847,1
760,914,"Equine Review  .  Introduction: This edition of Equine Review considers papers on detection of synovial sepsis, surgical management of scirrhous cord, and environmental survival times of Streptococcus …",synovial sepsis,Disease_or_Syndrome,0.5955820422621857,0.17867461977854693,2
761,915, Equine duodenitis-proximal jejunitis: a review  .  Duodenitis-proximal jejunitis (DPJ) is an inflammatory process of the proximal part of the small intestine and occurs sporadically in horses. It is clinically characterized by an acute onset …,duodenitis-proximal jejunitis,Disease_or_Syndrome,0.8315930643612306,0.249477929221731,0
